level	levelExp	total
5337	69835421072	69005531397332
5338	69895075075	69075426472407
5339	69954770520	69145381242927
5340	70014507429	69215395750356
5341	70074285826	69285470036182
5342	70134105730	69355604141912
5343	70193967166	69425798109078
5344	70253870154	69496051979232
5345	70313814718	69566365793950
5346	70373800878	69636739594828
5347	70433828657	69707173423485
5348	70493898078	69777667321563
5349	70554009162	69848221330725
5350	70614161932	69918835492657
5351	70674356409	69989509849066
5352	70734592616	70060244441682
5353	70794870575	70131039312257
5354	70855190308	70201894502565
5355	70915551838	70272810054403
5356	70975955186	70343786009589
5357	71036400375	70414822409964
5358	71096887426	70485919297390
5359	71157416363	70557076713753
5360	71217987207	70628294700960
5361	71278599981	70699573300941
5362	71339254706	70770912555647
5363	71399951405	70842312507052
5364	71460690101	70913773197153
5365	71521470815	70985294667968
5366	71582293570	71056876961538
5367	71643158388	71128520119926
5368	71704065291	71200224185217
5369	71765014302	71271989199519
5370	71826005443	71343815204962
5371	71887038736	71415702243698
5372	71948114204	71487650357902
5373	72009231868	71559659589770
5374	72070391752	71631729981522
5375	72131593877	71703861575399
5376	72192838266	71776054413665
5377	72254124941	71848308538606
5378	72315453925	71920623992531
5379	72376825239	71993000817770
5380	72438238907	72065439056677
5381	72499694951	72137938751628
5382	72561193393	72210499945021
5383	72622734255	72283122679276
5384	72684317561	72355806996837
5385	72745943331	72428552940168
5386	72807611589	72501360551757
5387	72869322358	72574229874115
5388	72931075659	72647160949774
5389	72992871515	72720153821289
5390	73054709949	72793208531238
5391	73116590983	72866325122221
5392	73178514639	72939503636860
5393	73240480940	73012744117800
5394	73302489909	73086046607709
5395	73364541567	73159411149276
5396	73426635938	73232837785214
5397	73488773044	73306326558258
5398	73550952908	73379877511166
5399	73613175551	73453490686717
5400	73675440997	73527166127714
5401	73737749269	73600903876983
5402	73800100387	73674703977370
5403	73862494376	73748566471746
5404	73924931258	73822491403004
5405	73987411055	73896478814059
5406	74049933791	73970528747850
5407	74112499486	74044641247336
5408	74175108165	74118816355501
5409	74237759850	74193054115351
5410	74300454563	74267354569914
5411	74363192327	74341717762241
5412	74425973165	74416143735406
5413	74488797099	74490632532505
5414	74551664152	74565184196657
5415	74614574347	74639798771004
5416	74677527705	74714476298709
5417	74740524251	74789216822960
5418	74803564007	74864020386967
5419	74866646995	74938887033962
5420	74929773238	75013816807200
5421	74992942758	75088809749958
5422	75056155579	75163865905537
5423	75119411724	75238985317261
5424	75182711214	75314168028475
5425	75246054073	75389414082548
5426	75309440323	75464723522871
5427	75372869988	75540096392859
5428	75436343089	75615532735948
5429	75499859651	75691032595599
5430	75563419694	75766596015293
5431	75627023243	75842223038536
5432	75690670320	75917913708856
5433	75754360948	75993668069804
5434	75818095150	76069486164954
5435	75881872948	76145368037902
5436	75945694366	76221313732268
5437	76009559426	76297323291694
5438	76073468151	76373396759845
5439	76137420564	76449534180409
5440	76201416687	76525735597096
5441	76265456545	76602001053641
5442	76329540158	76678330593799
5443	76393667552	76754724261351
5444	76457838747	76831182100098
5445	76522053768	76907704153866
5446	76586312637	76984290466503
5447	76650615377	77060941081880
5448	76714962011	77137656043891
5449	76779352562	77214435396453
5450	76843787053	77291279183506
5451	76908265506	77368187449012
5452	76972787946	77445160236958
5453	77037354394	77522197591352
5454	77101964874	77599299556226
5455	77166619409	77676466175635
5456	77231318021	77753697493656
5457	77296060734	77830993554390
5458	77360847571	77908354401961
5459	77425678555	77985780080516
5460	77490553708	78063270634224
5461	77555473055	78140826107279
5462	77620436617	78218446543896
5463	77685444418	78296131988314
5464	77750496481	78373882484795
5465	77815592829	78451698077624
5466	77880733486	78529578811110
5467	77945918473	78607524729583
5468	78011147815	78685535877398
5469	78076421534	78763612298932
5470	78141739654	78841754038586
5471	78207102197	78919961140783
5472	78272509188	78998233649971
5473	78337960648	79076571610619
5474	78403456601	79154975067220
5475	78468997070	79233444064290
5476	78534582079	79311978646369
5477	78600211650	79390578858019
5478	78665885807	79469244743826
5479	78731604573	79547976348399
5480	78797367971	79626773716370
5481	78863176024	79705636892394
5482	78929028756	79784565921150
5483	78994926190	79863560847340
5484	79060868348	79942621715688
5485	79126855255	80021748570943
5486	79192886933	80100941457876
5487	79258963405	80180200421281
5488	79325084696	80259525505977
5489	79391250828	80338916756805
5490	79457461824	80418374218629
5491	79523717708	80497897936337
5492	79590018503	80577487954840
5493	79656364232	80657144319072
5494	79722754919	80736867073991
5495	79789190587	80816656264578
5496	79855671260	80896511935838
5497	79922196960	80976434132798
5498	79988767711	81056422900509
5499	80055383536	81136478284045
5500	80122044459	81216600328504
5501	80188750503	81296789079007
5502	80255501691	81377044580698
5503	80322298047	81457366878745
5504	80389139594	81537756018339
5505	80456026356	81618212044695
5506	80522958356	81698735003051
5507	80589935617	81779324938668
5508	80656958164	81859981896832
5509	80724026018	81940705922850
5510	80791139204	82021497062054
5511	80858297745	82102355359799
5512	80925501665	82183280861464
5513	80992750987	82264273612451
5514	81060045735	82345333658186
5515	81127385931	82426461044117
5516	81194771600	82507655815717
5517	81262202765	82588918018482
5518	81329679450	82670247697932
5519	81397201677	82751644899609
5520	81464769471	82833109669080
5521	81532382856	82914642051936
5522	81600041854	82996242093790
5523	81667746489	83077909840279
5524	81735496785	83159645337064
5525	81803292765	83241448629829
5526	81871134453	83323319764282
5527	81939021872	83405258786154
5528	82006955047	83487265741201
5529	82074934000	83569340675201
5530	82142958755	83651483633956
5531	82211029337	83733694663293
5532	82279145767	83815973809060
5533	82347308071	83898321117131
5534	82415516272	83980736633403
5535	82483770393	84063220403796
5536	82552070458	84145772474254
5537	82620416491	84228392890745
5538	82688808515	84311081699260
5539	82757246554	84393838945814
5540	82825730633	84476664676447
5541	82894260773	84559558937220
5542	82962837000	84642521774220
5543	83031459337	84725553233557
5544	83100127807	84808653361364
5545	83168842434	84891822203798
5546	83237603243	84975059807041
5547	83306410257	85058366217298
5548	83375263499	85141741480797
5549	83444162993	85225185643790
5550	83513108764	85308698752554
5551	83582100834	85392280853388
5552	83651139228	85475931992616
5553	83720223970	85559652216586
5554	83789355083	85643441571669
5555	83858532591	85727300104260
5556	83927756518	85811227860778
5557	83997026888	85895224887666
5558	84066343724	85979291231390
5559	84135707051	86063426938441
5560	84205116892	86147632055333
5561	84274573272	86231906628605
5562	84344076213	86316250704818
5563	84413625740	86400664330558
5564	84483221877	86485147552435
5565	84552864648	86569700417083
5566	84622554077	86654322971160
5567	84692290187	86739015261347
5568	84762073002	86823777334349
5569	84831902547	86908609236896
5570	84901778845	86993511015741
5571	84971701920	87078482717661
5572	85041671797	87163524389458
5573	85111688499	87248636077957
5574	85181752050	87333817830007
5575	85251862474	87419069692481
5576	85322019796	87504391712277
5577	85392224038	87589783936315
5578	85462475226	87675246411541
5579	85532773383	87760779184924
5580	85603118532	87846382303456
5581	85673510700	87932055814156
5582	85743949908	88017799764064
5583	85814436182	88103614200246
5584	85884969545	88189499169791
5585	85955550022	88275454719813
5586	86026177636	88361480897449
5587	86096852411	88447577749860
5588	86167574373	88533745324233
5589	86238343544	88619983667777
5590	86309159949	88706292827726
5591	86380023612	88792672851338
5592	86450934557	88879123785895
5593	86521892809	88965645678704
5594	86592898390	89052238577094
5595	86663951327	89138902528421
5596	86735051642	89225637580063
5597	86806199360	89312443779423
5598	86877394505	89399321173928
5599	86948637101	89486269811029
5600	87019927173	89573289738202
5601	87091264744	89660381002946
5602	87162649839	89747543652785
5603	87234082482	89834777735267
5604	87305562697	89922083297964
5605	87377090509	90009460388473
5606	87448665942	90096909054415
5607	87520289020	90184429343435
5608	87591959766	90272021303201
5609	87663678207	90359684981408
5610	87735444365	90447420425773
5611	87807258265	90535227684038
5612	87879119932	90623106803970
5613	87951029389	90711057833359
5614	88022986662	90799080820021
5615	88094991773	90887175811794
5616	88167044749	90975342856543
5617	88239145612	91063582002155
5618	88311294387	91151893296542
5619	88383491100	91240276787642
5620	88455735773	91328732523415
5621	88528028431	91417260551846
5622	88600369100	91505860920946
5623	88672757802	91594533678748
5624	88745194563	91683278873311
5625	88817679407	91772096552718
5626	88890212359	91860986765077
5627	88962793442	91949949558519
5628	89035422681	92038984981200
5629	89108100101	92128093081301
5630	89180825726	92217273907027
5631	89253599581	92306527506608
5632	89326421689	92395853928297
5633	89399292077	92485253220374
5634	89472210767	92574725431141
5635	89545177784	92664270608925
5636	89618193153	92753888802078
5637	89691256899	92843580058977
5638	89764369046	92933344428023
5639	89837529618	93023181957641
5640	89910738640	93113092696281
5641	89983996137	93203076692418
5642	90057302133	93293133994551
5643	90130656652	93383264651203
5644	90204059720	93473468710923
5645	90277511361	93563746222284
5646	90351011598	93654097233882
5647	90424560458	93744521794340
5648	90498157964	93835019952304
5649	90571804142	93925591756446
5650	90645499015	94016237255461
5651	90719242608	94106956498069
5652	90793034947	94197749533016
5653	90866876055	94288616409071
5654	90940765957	94379557175028
5655	91014704679	94470571879707
5656	91088692244	94561660571951
5657	91162728677	94652823300628
5658	91236814003	94744060114631
5659	91310948247	94835371062878
5660	91385131434	94926756194312
5661	91459363587	95018215557899
5662	91533644732	95109749202631
5663	91607974894	95201357177525
5664	91682354097	95293039531622
5665	91756782365	95384796313987
5666	91831259725	95476627573712
5667	91905786200	95568533359912
5668	91980361815	95660513721727
5669	92054986596	95752568708323
5670	92129660566	95844698368889
5671	92204383751	95936902752640
5672	92279156175	96029181908815
5673	92353977863	96121535886678
5674	92428848841	96213964735519
5675	92503769132	96306468504651
5676	92578738762	96399047243413
5677	92653757756	96491701001169
5678	92728826138	96584429827307
5679	92803943933	96677233771240
5680	92879111166	96770112882406
5681	92954327863	96863067210269
5682	93029594047	96956096804316
5683	93104909744	97049201714060
5684	93180274979	97142381989039
5685	93255689776	97235637678815
5686	93331154161	97328968832976
5687	93406668158	97422375501134
5688	93482231793	97515857732927
5689	93557845090	97609415578017
5690	93633508074	97703049086091
5691	93709220771	97796758306862
5692	93784983204	97890543290066
5693	93860795400	97984404085466
5694	93936657383	98078340742849
5695	94012569179	98172353312028
5696	94088530811	98266441842839
5697	94164542306	98360606385145
5698	94240603688	98454846988833
5699	94316714982	98549163703815
5700	94392876214	98643556580029
5701	94469087408	98738025667437
5702	94545348589	98832571016026
5703	94621659783	98927192675809
5704	94698021014	99021890696823
5705	94774432308	99116665129131
5706	94850893690	99211516022821
5707	94927405184	99306443428005
5708	95003966817	99401447394822
5709	95080578612	99496527973434
5710	95157240596	99591685214030
5711	95233952793	99686919166823
5712	95310715229	99782229882052
5713	95387527928	99877617409980
5714	95464390915	99973081800895
5715	95541304217	100068623105112
5716	95618267858	100164241372970
5717	95695281863	100259936654833
5718	95772346258	100355709001091
5719	95849461067	100451558462158
5720	95926626317	100547485088475
5721	96003842031	100643488930506
5722	96081108236	100739570038742
5723	96158424956	100835728463698
5724	96235792217	100931964255915
5725	96313210045	101028277465960
5726	96390678463	101124668144423
5727	96468197499	101221136341922
5728	96545767176	101317682109098
5729	96623387520	101414305496618
5730	96701058557	101511006555175
5731	96778780312	101607785335487
5732	96856552810	101704641888297
5733	96934376076	101801576264373
5734	97012250136	101898588514509
5735	97090175015	101995678689524
5736	97168150739	102092846840263
5737	97246177333	102190093017596
5738	97324254821	102287417272417
5739	97402383231	102384819655648
5740	97480562586	102482300218234
5741	97558792912	102579859011146
5742	97637074236	102677496085382
5743	97715406581	102775211491963
