monsterId	firstCondition	firstTarget	firstSkill	secondCondition	secondTarget	secondSkill	thirdCondition	thirdTarget	thirdSkill	fourthCondition	fourthTarget	fourthSkill
1066000192	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000193	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000194	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000195	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000196	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000197	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000198	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000199	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000200	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000201	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000202	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000203	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000204	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000205	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000206	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000207	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000208	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000209	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000210	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000211	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000241	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000242	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000243	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000244	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000245	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000246	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000247	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000248	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000249	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000250	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000251	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000252	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1066000253	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150001:1031150001:1031150103	0:0:0	0:0:0	0:0:0
1061000450	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000451	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000452	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000453	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000454	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000455	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000456	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000457	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000458	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000459	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000460	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000461	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000462	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000463	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000464	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000465	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000466	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000467	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000468	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000469	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000470	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000471	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000472	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000473	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000474	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151001:1031151001	0:0:0	0:0:0	1031151101:1031151001:1031151101
1061000475	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151001:1031151001
1061000476	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000477	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000478	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000479	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000480	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000481	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000482	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:14	0:0:0	1031151101:1031150901:1031150901	0:0:0	0:0:0	1031151101:1031150901:1031150901
1061000483	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000484	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000485	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000486	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000487	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000488	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000489	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000490	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000491	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000492	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000493	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000494	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000495	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151002:1031151002	0:0:0	0:0:0	1031151101:1031151002:1031151101
1061000496	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151002:1031151002
1061000497	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000498	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000499	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000500	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000501	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000502	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000503	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:14	0:0:0	1031151101:1031150902:1031150902	0:0:0	0:0:0	1031151101:1031150902:1031150902
1061000504	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000505	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000506	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000507	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000508	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000509	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000510	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000511	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000512	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000513	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000514	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000515	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000516	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000517	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1061000518	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000519	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000520	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000521	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000522	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000523	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000524	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1061000525	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000526	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000527	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000528	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000529	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000530	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000531	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000532	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000533	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000534	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000535	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000536	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000537	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151004:1031151004	0:0:0	0:0:0	1031151101:1031151004:1031151101
1061000538	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151004:1031151004
1061000539	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000540	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000541	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000542	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
