id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	eType	job	equipLocation	equipType	equipLevel	maxEquipLevel	phyAtt	phyAttRate	sptAtt	sptAttRate	phyDefWhite	phyDefGreen	phyDefBlue	phyDefPurple	phyDefRate	sptDefWhite	sptDefGreen	sptDefBlue	sptDefPurple	sptDefRate	modValueWhite	modValueGreen	power	agility	spirit	wisdom	lifePoint	magicPoint	curePoint	phySmiteRate	sptSmiteRate	phySmiteParm	sptSmiteParm	phyHurtAvoid	sptHurtAvoid	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	taskColor	modelId	startLevel	phyAttExt	sptAttExt	powerExt	agilityExt	spiritExt	wisdomExt	lifePointExt	magicPointExt	curePointExt	phySmiteRateExt	sptSmiteRateExt	phyHurtAvoidExt	sptHurtAvoidExt	phySmiteParmExt	sptSmiteParmExt	isVIP	adornBackgroud	isDel 
1050404034	无双板鞋	350	1	1150404004	0	5	36000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	204	255	0	0	0	0	-1	0	5	1:180	1:180	1:104	1:104	1:104	1:104	1:2320	1:2320	50:420	0:0	0:0	1:104	1:104	0:0	0:0	0	0	1
1050404035	天下无双板鞋	750	1	1150404007	0	5	166000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	312	390	0	0	0	0	-1	0	5	1:290	1:290	1:134	1:134	1:134	1:134	1:2960	1:2960	50:520	0:0	0:0	1:134	1:134	0:0	0:0	0	0	1
1050404040	天上天下无双板鞋	1000	1	1150404004	0	5	200000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	408	510	0	0	0	0	-1	0	5	1:440	1:440	1:164	1:164	1:164	1:164	1:3520	1:3520	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050404041	天上天下天地无双板鞋	1500	1	1150404007	0	5	240000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	480	600	0	0	0	0	-1	0	5	1:500	1:500	1:176	1:176	1:176	1:176	1:3800	1:3800	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050404052	绝世靓女板鞋	1000	1	1150404004	0	5	200000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	444	555	0	0	0	0	-1	0	5	1:440	1:440	1:164	1:164	1:164	1:164	1:3520	1:3520	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050404053	流行巨星板鞋	2000	1	1150404007	0	5	280000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	624	780	0	0	0	0	-1	0	5	1:710	1:710	1:218	1:218	1:218	1:218	1:4640	1:4640	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050404058	黑骑士板鞋	2000	1	1150404004	0	5	280000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	682	852	0	0	0	0	-1	0	5	1:710	1:710	1:218	1:218	1:218	1:218	1:4640	1:4640	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050404059	格斗天王板鞋	2900	1	1150404007	0	5	340000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	727	909	0	0	0	0	-1	0	5	1:980	1:980	1:272	1:272	1:272	1:272	1:5760	1:5760	50:980	0:0	0:0	1:272	1:272	0:0	0:0	0	0	1
1050404061	初心板鞋	1000	1	1150404004	0	5	20000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	398	497	0	0	0	0	-1	0	5	1:540	1:540	1:180	1:180	1:180	1:180	1:4000	1:4000	100:500	50:100	50:100	1:180	1:180	100:500	100:500	0	0	1
1050404062	熟练板鞋	1200	1	1150404006	0	5	200000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	1230	1545	0	0	0	0	-1	0	5	1:540	1:540	1:180	1:180	1:180	1:180	1:8000	1:8000	100:500	50:100	50:100	1:180	1:180	100:500	100:500	0	0	1
1050404063	会心板鞋	2200	1	1150404003	0	5	600000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	100	110	120	130	0	100	110	120	130	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	1905	2370	0	0	0	0	-1	0	6	1:720	1:720	1:200	1:200	1:200	1:200	1:11200	1:11200	100:800	50:100	50:100	1:200	1:200	100:800	100:800	0	0	1
1050404064	达人板鞋	3200	1	1150404007	0	5	1200000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	100	110	120	130	0	200	220	240	260	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	2115	2640	0	0	0	0	-1	0	7	1:900	1:900	1:240	1:240	1:240	1:240	1:14400	1:14400	100:1100	50:100	50:100	1:240	1:240	100:1100	100:1100	0	0	1
1050404065	大师板鞋	4200	1	1150404004	0	5	1800000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	200	220	240	260	0	300	330	360	390	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	2400	2970	0	0	0	0	-1	0	8	1:1080	1:1080	1:280	1:280	1:280	1:280	1:17600	1:17600	100:1400	50:100	50:100	1:280	1:280	100:1400	100:1400	0	0	1
1050404066	宗师板鞋	5200	1	1150404006	0	5	2400000	0	0	1	0	0	0	11:16:20	4	0	1	10	0	0	0	0	300	300	300	300	0	400	400	400	400	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	2785	3450	0	0	0	0	-1	0	9	1:1440	1:1440	1:360	1:360	1:360	1:360	1:12000	1:12000	100:2000	50:150	50:150	1:360	1:360	100:2000	100:2000	0	0	1
1050404067	天上板鞋	1500	1	1150404004	0	5	3000000	0	0	1	0	0	0	16:20	4	0	1	10	0	0	0	0	400	400	400	400	0	500	500	500	500	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	4200	5500	0	0	0	0	-1	0	10	1:1700	1:1700	1:440	1:440	1:440	1:440	1:15200	1:15200	100:2300	50:150	50:150	1:440	1:440	100:2300	100:2300	0	0	1
1050502017	破损护腕	1	1	1150502003	0	5	100	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:12	1:12	1:16	1:16	1:16	1:16	1:400	1:400	50:100	0:0	0:0	1:16	1:16	0:0	0:0	0	0	1
1050502001	刁蛮护腕	100	1	1150502003	0	5	500	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:20	1:20	1:28	1:28	1:28	1:28	1:520	1:520	50:120	0:0	0:0	1:28	1:28	0:0	0:0	0	0	1
1050502002	混沌护腕	150	1	1150502004	0	5	1000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:24	1:24	1:40	1:40	1:40	1:40	1:640	1:640	50:140	0:0	0:0	1:40	1:40	0:0	0:0	0	0	1
1050502003	妖姬护腕	200	1	1150502005	0	5	1500	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:40	1:40	1:52	1:52	1:52	1:52	1:760	1:760	50:160	0:0	0:0	1:52	1:52	0:0	0:0	0	0	1
1050502004	地精王护腕	250	1	1150502006	0	5	3000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:55	1:55	1:64	1:64	1:64	1:64	1:880	1:880	50:180	0:0	0:0	1:64	1:64	0:0	0:0	0	0	1
1050502005	蛇妖护腕	300	1	1150502007	0	5	6000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:60	1:60	1:76	1:76	1:76	1:76	1:1000	1:1000	50:200	0:0	0:0	1:76	1:76	0:0	0:0	0	0	1
1050502006	嗜血护腕	350	1	1150502007	0	5	12000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:72	1:72	1:88	1:88	1:88	1:88	1:1120	1:1120	50:220	0:0	0:0	1:88	1:88	0:0	0:0	0	0	1
1050502007	炫丽护腕	400	1	1150502007	0	5	18000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:88	1:88	1:100	1:100	1:100	1:100	1:1240	1:1240	50:240	0:0	0:0	1:100	1:100	0:0	0:0	0	0	1
1050502008	鞭女王护腕	450	1	1150502007	0	5	24000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:100	1:100	1:112	1:112	1:112	1:112	1:1360	1:1360	50:260	0:0	0:0	1:112	1:112	0:0	0:0	0	0	1
1050502009	金蝙蝠护腕	500	1	1150502003	0	5	30000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:110	1:110	1:124	1:124	1:124	1:124	1:1480	1:1480	50:280	0:0	0:0	1:124	1:124	0:0	0:0	0	0	1
1050502010	天剑护腕	550	1	1150502004	0	5	35000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:120	1:120	1:136	1:136	1:136	1:136	1:1600	1:1600	50:300	0:0	0:0	1:136	1:136	0:0	0:0	0	0	1
1050502011	天狱护腕	600	1	1150502005	0	5	40000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:130	1:130	1:148	1:148	1:148	1:148	1:1720	1:1720	50:320	0:0	0:0	1:148	1:148	0:0	0:0	0	0	1
1050502012	致命护腕	650	1	1150502006	0	5	45000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:140	1:140	1:160	1:160	1:160	1:160	1:1840	1:1840	50:340	0:0	0:0	1:160	1:160	0:0	0:0	0	0	1
1050502013	黑衣护腕	700	1	1150502007	0	5	50000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:150	1:150	1:172	1:172	1:172	1:172	1:1960	1:1960	50:360	0:0	0:0	1:172	1:172	0:0	0:0	0	0	1
1050502014	牛魔王护腕	750	1	1150502007	0	5	55000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:160	1:160	1:184	1:184	1:184	1:184	1:2080	1:2080	50:380	0:0	0:0	1:184	1:184	0:0	0:0	0	0	1
1050502015	邪树护腕	800	1	1150502007	0	5	60000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:170	1:170	1:196	1:196	1:196	1:196	1:2200	1:2200	50:400	0:0	0:0	1:196	1:196	0:0	0:0	0	0	1
1050502016	卡哇伊护腕	850	1	1150502007	0	5	70000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:180	1:180	1:208	1:208	1:208	1:208	1:2320	1:2320	50:420	0:0	0:0	1:208	1:208	0:0	0:0	0	0	1
1050502022	心灵护腕	900	1	1150502007	0	5	80000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:190	1:190	1:220	1:220	1:160	1:220	1:2440	1:2440	50:440	0:0	0:0	1:220	1:220	0:0	0:0	0	0	1
1050502023	假面护腕	1000	1	1150502003	0	5	90000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:210	1:210	1:232	1:232	1:176	1:232	1:2560	1:2560	50:460	0:0	0:0	1:232	1:232	0:0	0:0	0	0	1
1050502024	冒险者力量护腕	1	1	1150502004	0	5	10000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:230	1:230	1:192	1:192	1:192	1:192	1:2680	1:2680	50:480	0:0	0:0	1:192	1:192	0:0	0:0	0	0	1
1050502025	残酷冒险者力量护腕	1	1	1150502005	0	5	50000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:260	1:260	1:208	1:208	1:208	1:208	1:2800	1:2800	50:500	0:0	0:0	1:208	1:208	0:0	0:0	0	0	1
1050502026	复仇冒险者力量护腕	1	1	1150502006	0	5	50000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:290	1:290	1:214	1:214	1:214	1:214	1:2920	1:2920	50:520	0:0	0:0	1:214	1:214	0:0	0:0	0	0	1
1050502027	野蛮冒险者力量护腕	1	1	1150502007	0	5	50000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:320	1:320	1:220	1:220	1:220	1:220	1:3040	1:3040	50:540	0:0	0:0	1:220	1:220	0:0	0:0	0	0	1
1050502028	憎恨冒险者力量护腕	1	1	1150502007	0	5	50000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:350	1:350	1:226	1:226	1:226	1:226	1:3160	1:3160	50:560	0:0	0:0	1:226	1:226	0:0	0:0	0	0	1
1050502029	探险者力量护腕	1	1	1150502007	0	5	200000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1:380	1:380	1:232	1:232	1:232	1:232	1:3280	1:3280	50:580	0:0	0:0	1:232	1:232	0:0	0:0	0	0	0
1050502030	改※守护者力量护腕	1	1	1150502004	0	5	100000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	600	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1:270	1:270	1:180	1:180	1:180	1:180	1:4000	1:4000	100:500	50:200	50:200	1:180	1:180	100:500	100:500	0	0	0
1050502031	极※守护者力量护腕	1	1	1150502005	0	5	500000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	1000	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1:360	1:360	1:200	1:200	1:200	1:200	1:5600	1:5600	100:800	50:200	50:200	1:200	1:200	100:800	100:800	0	0	0
1050502032	尊※守护者力量护腕	1	1	1150502006	0	5	1000000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	1500	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1:450	1:450	1:240	1:240	1:240	1:240	1:7200	1:7200	100:1100	50:200	50:200	1:240	1:240	100:1100	100:1100	0	0	0
1050502033	王※守护者力量护腕	1	1	1150502007	0	5	2000000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	2500	0	0	0	20000	0	0	0	0	0	0	0	0	200	200	0	0	1	0	8	1:540	1:540	1:280	1:280	1:280	1:280	1:8800	1:8800	100:1400	50:200	50:200	1:280	1:280	100:1400	100:1400	0	0	0
1050502034	皇※守护者力量护腕	1	1	1150502004	0	5	5000000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	5000	0	0	0	40000	0	0	0	0	0	0	0	0	400	400	0	0	1	0	9	1:630	1:630	1:320	1:320	1:320	1:320	1:10400	1:10400	100:1700	50:200	50:200	1:320	1:320	100:1700	100:1700	0	0	0
1050502035	无双※守护者力量护腕	1	1	1150502005	0	5	6000000	0	0	1	2	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	10000	0	0	0	60000	0	0	0	0	1000	1000	0	0	500	500	0	0	1	0	9	1:1700	1:1700	1:440	1:440	1:440	1:440	1:15200	1:15200	100:2300	50:150	50:150	1:440	1:440	100:2300	100:2300	0	0	0
1050502018	环保护腕	150	1	1150502005	0	5	6000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:55	1:55	1:44	1:44	1:44	1:44	1:280	1:280	0:0	0:0	0:0	1:44	1:44	0:0	0:0	0	0	1
1050502019	火星护腕	350	1	1150502007	0	5	30000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:100	1:100	1:88	1:88	1:88	1:88	1:440	1:440	0:0	0:0	0:0	1:88	1:88	0:0	0:0	0	0	1
1050502020	彗星护腕	550	1	1150502005	0	5	50000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:140	1:140	1:120	1:120	1:120	1:120	1:600	1:600	0:0	0:0	0:0	1:120	1:120	0:0	0:0	0	0	1
1050502021	银河护腕	750	1	1150502007	0	5	80000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:180	1:180	1:152	1:152	1:152	1:152	1:760	1:760	0:0	0:0	0:0	1:152	1:152	0:0	0:0	0	0	1
1050501017	破损肩章	1	1	1150501003	0	5	100	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:12	1:12	1:16	1:16	1:16	1:16	1:400	1:400	50:100	0:0	0:0	1:16	1:16	0:0	0:0	0	0	1
1050501001	刁蛮肩章	100	1	1150501003	0	5	500	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:20	1:20	1:28	1:28	1:28	1:28	1:520	1:520	50:120	0:0	0:0	1:28	1:28	0:0	0:0	0	0	1
1050501002	混沌肩章	150	1	1150501004	0	5	1000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:24	1:24	1:40	1:40	1:40	1:40	1:640	1:640	50:140	0:0	0:0	1:40	1:40	0:0	0:0	0	0	1
1050501003	妖姬肩章	200	1	1150501005	0	5	1500	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:40	1:40	1:52	1:52	1:52	1:52	1:760	1:760	50:160	0:0	0:0	1:52	1:52	0:0	0:0	0	0	1
1050501004	地精王肩章	250	1	1150501006	0	5	3000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:55	1:55	1:64	1:64	1:64	1:64	1:880	1:880	50:180	0:0	0:0	1:64	1:64	0:0	0:0	0	0	1
1050501005	蛇妖肩章	300	1	1150501007	0	5	6000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:60	1:60	1:76	1:76	1:76	1:76	1:1000	1:1000	50:200	0:0	0:0	1:76	1:76	0:0	0:0	0	0	1
1050501006	嗜血肩章	350	1	1150501007	0	5	12000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:72	1:72	1:88	1:88	1:88	1:88	1:1120	1:1120	50:220	0:0	0:0	1:88	1:88	0:0	0:0	0	0	1
1050501007	炫丽肩章	400	1	1150501007	0	5	18000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:88	1:88	1:100	1:100	1:100	1:100	1:1240	1:1240	50:240	0:0	0:0	1:100	1:100	0:0	0:0	0	0	1
1050501008	鞭女王肩章	450	1	1150501007	0	5	24000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:100	1:100	1:112	1:112	1:112	1:112	1:1360	1:1360	50:260	0:0	0:0	1:112	1:112	0:0	0:0	0	0	1
1050501009	金蝙蝠肩章	500	1	1150501003	0	5	30000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:110	1:110	1:124	1:124	1:124	1:124	1:1480	1:1480	50:280	0:0	0:0	1:124	1:124	0:0	0:0	0	0	1
1050501010	天剑肩章	550	1	1150501004	0	5	35000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:120	1:120	1:136	1:136	1:136	1:136	1:1600	1:1600	50:300	0:0	0:0	1:136	1:136	0:0	0:0	0	0	1
1050501011	天狱肩章	600	1	1150501005	0	5	40000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:130	1:130	1:148	1:148	1:148	1:148	1:1720	1:1720	50:320	0:0	0:0	1:148	1:148	0:0	0:0	0	0	1
1050501012	致命肩章	650	1	1150501006	0	5	45000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:140	1:140	1:160	1:160	1:160	1:160	1:1840	1:1840	50:340	0:0	0:0	1:160	1:160	0:0	0:0	0	0	1
1050501013	黑衣肩章	700	1	1150501007	0	5	50000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:150	1:150	1:172	1:172	1:172	1:172	1:1960	1:1960	50:360	0:0	0:0	1:172	1:172	0:0	0:0	0	0	1
1050501014	牛魔王肩章	750	1	1150501007	0	5	55000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:160	1:160	1:184	1:184	1:184	1:184	1:2080	1:2080	50:380	0:0	0:0	1:184	1:184	0:0	0:0	0	0	1
1050501015	邪树肩章	800	1	1150501007	0	5	60000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:170	1:170	1:196	1:196	1:196	1:196	1:2200	1:2200	50:400	0:0	0:0	1:196	1:196	0:0	0:0	0	0	1
1050501016	卡哇伊肩章	850	1	1150501007	0	5	70000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:180	1:180	1:208	1:208	1:208	1:208	1:2320	1:2320	50:420	0:0	0:0	1:208	1:208	0:0	0:0	0	0	1
1050501022	心灵肩章	900	1	1150501007	0	5	80000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:190	1:190	1:220	1:220	1:160	1:220	1:2440	1:2440	50:440	0:0	0:0	1:220	1:220	0:0	0:0	0	0	1
1050501023	假面肩章	1000	1	1150501003	0	5	90000	0	0	1	0	0	0	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:210	1:210	1:232	1:232	1:176	1:232	1:2560	1:2560	50:460	0:0	0:0	1:232	1:232	0:0	0:0	0	0	1
